doi,geo_demographic_source,country_code,geo_demographic_total
10.1016/j.enbuild.2014.11.067,mendeley,HK,1
10.1016/j.enbuild.2014.11.067,mendeley,TR,1
10.1016/j.enbuild.2014.11.067,mendeley,GB,3
10.1002/wcc.324,twitter,FI,3
10.1002/wcc.324,twitter,DE,1
10.1002/wcc.324,twitter,JP,1
10.1002/wcc.324,twitter,CI,1
10.1002/wcc.324,twitter,FR,2
10.1002/wcc.324,twitter,GH,1
10.1002/wcc.324,twitter,RS,1
10.1002/wcc.324,twitter,BE,2
10.1002/wcc.324,twitter,CL,1
10.1002/wcc.324,twitter,CA,5
10.1002/wcc.324,twitter,US,42
10.1002/wcc.324,twitter,AU,13
10.1002/wcc.324,twitter,NO,1
10.1002/wcc.324,twitter,CH,1
10.1002/wcc.324,twitter,SE,5
10.1002/wcc.324,twitter,CW,1
10.1002/wcc.324,twitter,ZA,1
10.1002/wcc.324,twitter,TR,1
10.1002/wcc.324,twitter,GB,17
10.1002/wcc.324,mendeley,FI,2
10.1002/wcc.324,mendeley,JP,1
10.1002/wcc.324,mendeley,AU,1
10.1002/wcc.324,mendeley,US,4
10.1002/wcc.324,mendeley,BE,1
10.1016/j.ijmedinf.2015.03.003,twitter,NZ,1
10.1016/j.ijmedinf.2015.03.003,twitter,US,11
10.1016/j.ijmedinf.2015.03.003,twitter,AU,10
10.1016/j.ijmedinf.2015.03.003,twitter,IE,1
10.1016/j.ijmedinf.2015.03.003,twitter,CA,2
10.1016/j.ijmedinf.2015.03.003,twitter,ES,1
10.1016/j.ijmedinf.2015.03.003,twitter,GB,7
10.1016/j.ijmedinf.2015.03.003,mendeley,ES,1
10.1016/j.ijmedinf.2015.03.003,mendeley,US,2
10.1016/j.ijmedinf.2015.03.003,mendeley,IE,1
10.1016/j.ijmedinf.2015.03.003,mendeley,CA,1
10.1016/j.ijmedinf.2015.03.003,mendeley,CH,1
10.1016/j.ijmedinf.2015.03.003,mendeley,GB,3
10.5367/oa.2015.0194,twitter,GB,1
10.5367/oa.2015.0194,mendeley,ET,1
10.1111/tmi.12460,twitter,DE,1
10.1111/tmi.12460,twitter,AU,1
10.1111/tmi.12460,twitter,ZA,1
10.1111/tmi.12460,twitter,LU,2
10.1111/tmi.12460,twitter,BE,1
10.1111/tmi.12460,mendeley,CH,1
10.1111/tmi.12460,mendeley,JP,1
10.1111/tmi.12460,mendeley,US,1
10.1111/tmi.12460,mendeley,NG,1
10.1111/tmi.12460,mendeley,CA,1
10.1111/tmi.12460,mendeley,ZA,1
10.1111/tmi.12460,mendeley,GB,1
10.1126/scitranslmed.aaa3643,twitter,ES,2
10.1126/scitranslmed.aaa3643,twitter,AR,1
10.1126/scitranslmed.aaa3643,twitter,CA,1
10.1126/scitranslmed.aaa3643,twitter,US,27
10.1126/scitranslmed.aaa3643,twitter,BR,2
10.1126/scitranslmed.aaa3643,twitter,DE,2
10.1126/scitranslmed.aaa3643,twitter,JP,2
10.1126/scitranslmed.aaa3643,twitter,CH,2
10.1126/scitranslmed.aaa3643,twitter,CL,1
10.1126/scitranslmed.aaa3643,twitter,ZA,1
10.1126/scitranslmed.aaa3643,twitter,IE,1
10.1126/scitranslmed.aaa3643,mendeley,DK,1
10.1126/scitranslmed.aaa3643,mendeley,BE,1
10.1126/scitranslmed.aaa3643,mendeley,US,4
10.1126/scitranslmed.aaa3643,mendeley,GB,2
10.1126/scitranslmed.aaa3643,mendeley,CA,1
10.1016/j.apergo.2015.04.004,mendeley,NO,1
10.1016/j.socscimed.2014.11.024,mendeley,GB,1
10.1016/j.socscimed.2014.11.024,mendeley,US,1
10.1016/j.socscimed.2014.11.024,mendeley,SE,1
10.1016/j.cad.2015.04.001,twitter,US,5
10.1175/wcas-d-14-00050.1,twitter,MV,1
10.1175/wcas-d-14-00050.1,twitter,CA,1
10.1175/wcas-d-14-00050.1,twitter,US,3
10.1175/wcas-d-14-00050.1,twitter,GB,1
10.1175/wcas-d-14-00050.1,mendeley,NO,1
10.1175/wcas-d-14-00050.1,mendeley,GB,2
10.1175/wcas-d-14-00050.1,mendeley,US,6
10.1175/wcas-d-14-00050.1,mendeley,ES,1
10.1175/wcas-d-14-00050.1,mendeley,CA,2
10.1038/nrclinonc.2014.202,twitter,IN,1
10.1038/nrclinonc.2014.202,twitter,IT,1
10.1038/nrclinonc.2014.202,twitter,ES,5
10.1038/nrclinonc.2014.202,twitter,KR,1
10.1038/nrclinonc.2014.202,twitter,CL,1
10.1038/nrclinonc.2014.202,twitter,RU,2
10.1038/nrclinonc.2014.202,twitter,US,21
10.1038/nrclinonc.2014.202,twitter,NL,1
10.1038/nrclinonc.2014.202,twitter,AU,2
10.1038/nrclinonc.2014.202,twitter,CA,1
10.1038/nrclinonc.2014.202,twitter,FR,2
10.1038/nrclinonc.2014.202,twitter,PE,1
10.1038/nrclinonc.2014.202,twitter,GB,7
10.1038/nrclinonc.2014.202,mendeley,DE,2
10.1038/nrclinonc.2014.202,mendeley,TW,1
10.1038/nrclinonc.2014.202,mendeley,US,4
10.1038/nrclinonc.2014.202,mendeley,FR,3
10.1038/nrclinonc.2014.202,mendeley,NL,1
10.1038/nrclinonc.2014.202,mendeley,AU,1
10.1038/nrclinonc.2014.202,mendeley,IT,1
10.1038/nrclinonc.2014.202,mendeley,JP,1
10.1038/nrclinonc.2014.202,mendeley,EC,1
10.1038/nrclinonc.2014.202,mendeley,PK,1
10.1038/nrclinonc.2014.202,mendeley,GB,1
10.1088/1748-9326/10/1/014005,twitter,FI,1
10.1088/1748-9326/10/1/014005,twitter,DE,2
10.1088/1748-9326/10/1/014005,twitter,JP,2
10.1088/1748-9326/10/1/014005,twitter,CR,2
10.1088/1748-9326/10/1/014005,twitter,GI,1
10.1088/1748-9326/10/1/014005,twitter,CO,11
10.1088/1748-9326/10/1/014005,twitter,NI,1
10.1088/1748-9326/10/1/014005,twitter,LB,1
10.1088/1748-9326/10/1/014005,twitter,HT,1
10.1088/1748-9326/10/1/014005,twitter,BR,5
10.1088/1748-9326/10/1/014005,twitter,PE,3
10.1088/1748-9326/10/1/014005,twitter,SV,4
10.1088/1748-9326/10/1/014005,twitter,US,25
10.1088/1748-9326/10/1/014005,twitter,NO,1
10.1088/1748-9326/10/1/014005,twitter,SE,2
10.1088/1748-9326/10/1/014005,twitter,FR,2
10.1088/1748-9326/10/1/014005,twitter,PY,1
10.1088/1748-9326/10/1/014005,twitter,GB,17
10.1088/1748-9326/10/1/014005,twitter,SG,1
10.1088/1748-9326/10/1/014005,twitter,IN,2
10.1088/1748-9326/10/1/014005,twitter,EC,4
10.1088/1748-9326/10/1/014005,twitter,VE,20
10.1088/1748-9326/10/1/014005,twitter,NZ,1
10.1088/1748-9326/10/1/014005,twitter,ES,52
10.1088/1748-9326/10/1/014005,twitter,BE,5
10.1088/1748-9326/10/1/014005,twitter,BO,1
10.1088/1748-9326/10/1/014005,twitter,CL,47
10.1088/1748-9326/10/1/014005,twitter,AR,12
10.1088/1748-9326/10/1/014005,twitter,AU,3
10.1088/1748-9326/10/1/014005,twitter,UY,2
10.1088/1748-9326/10/1/014005,twitter,DO,2
10.1088/1748-9326/10/1/014005,twitter,CA,6
10.1088/1748-9326/10/1/014005,twitter,MX,37
10.1088/1748-9326/10/1/014005,twitter,PA,4
10.1088/1748-9326/10/1/014005,twitter,ZA,3
10.1088/1748-9326/10/1/014005,mendeley,JM,1
10.1088/1748-9326/10/1/014005,mendeley,SE,1
10.1088/1748-9326/10/1/014005,mendeley,US,4
10.1088/1748-9326/10/1/014005,mendeley,MY,1
10.1088/1748-9326/10/1/014005,mendeley,AU,1
10.1088/1748-9326/10/1/014005,mendeley,HU,1
10.1088/1748-9326/10/1/014005,mendeley,DE,3
10.1088/1748-9326/10/1/014005,mendeley,AT,1
10.1088/1748-9326/10/1/014005,mendeley,PK,1
10.1088/1748-9326/10/1/014005,mendeley,GB,1
10.1088/1748-9326/10/1/014005,mendeley,KR,1
10.1175/bams-d-13-00274.1,mendeley,CN,1
10.1016/j.mayocp.2015.07.011,twitter,IN,1
10.1016/j.mayocp.2015.07.011,twitter,NG,1
10.1016/j.mayocp.2015.07.011,twitter,VE,1
10.1016/j.mayocp.2015.07.011,twitter,EG,1
10.1016/j.mayocp.2015.07.011,twitter,IT,4
10.1016/j.mayocp.2015.07.011,twitter,CO,2
10.1016/j.mayocp.2015.07.011,twitter,IE,1
10.1016/j.mayocp.2015.07.011,twitter,GR,1
10.1016/j.mayocp.2015.07.011,twitter,MX,2
10.1016/j.mayocp.2015.07.011,twitter,ES,2
10.1016/j.mayocp.2015.07.011,twitter,BE,1
10.1016/j.mayocp.2015.07.011,twitter,BR,1
10.1016/j.mayocp.2015.07.011,twitter,US,49
10.1016/j.mayocp.2015.07.011,twitter,AR,2
10.1016/j.mayocp.2015.07.011,twitter,NL,1
10.1016/j.mayocp.2015.07.011,twitter,AU,2
10.1016/j.mayocp.2015.07.011,twitter,CA,12
10.1016/j.mayocp.2015.07.011,twitter,SA,2
10.1016/j.mayocp.2015.07.011,twitter,RS,1
10.1016/j.mayocp.2015.07.011,twitter,GB,6
10.1016/j.mayocp.2015.07.011,mendeley,DE,1
10.1016/j.mayocp.2015.07.011,mendeley,JP,1
10.1016/j.mayocp.2015.07.011,mendeley,MY,1
10.1016/j.mayocp.2015.07.011,mendeley,EG,1
10.1016/j.mayocp.2015.07.011,mendeley,RU,1
10.1016/j.mayocp.2015.07.011,mendeley,US,1
10.1016/j.tim.2015.02.006,twitter,US,1
10.1016/j.tim.2015.02.006,twitter,CH,2
10.1016/j.tim.2015.02.006,twitter,MX,1
10.1016/j.tim.2015.02.006,twitter,GB,1
10.1016/j.tim.2015.02.006,mendeley,ID,1
10.1016/j.tim.2015.02.006,mendeley,TZ,1
10.1016/j.tim.2015.02.006,mendeley,EG,1
10.1016/j.tim.2015.02.006,mendeley,ET,1
10.1016/j.tim.2015.02.006,mendeley,IE,1
10.1016/j.tim.2015.02.006,mendeley,SE,1
10.1002/hep.27641,twitter,DE,1
10.1002/hep.27641,twitter,LK,1
10.1002/hep.27641,twitter,MX,1
10.1002/hep.27641,twitter,AR,1
10.1002/hep.27641,twitter,KR,1
10.1002/hep.27641,twitter,ES,25
10.1002/hep.27641,twitter,KE,1
10.1002/hep.27641,twitter,US,3
10.1002/hep.27641,twitter,RO,1
10.1002/hep.27641,twitter,NA,1
10.1002/hep.27641,twitter,CH,2
10.1002/hep.27641,twitter,FR,3
10.1002/hep.27641,twitter,GB,2
10.1002/hep.27641,mendeley,FR,1
10.1002/hep.27641,mendeley,CH,1
10.1002/hep.27641,mendeley,PT,1
10.1002/hep.27641,mendeley,JP,1
10.1002/hep.27641,mendeley,ES,1
10.1016/j.gpb.2015.12.001,mendeley,AT,1
10.1016/j.gpb.2015.12.001,mendeley,AR,1
10.1093/scipol/scu042,twitter,DE,3
10.1093/scipol/scu042,twitter,SE,1
10.1093/scipol/scu042,twitter,US,10
10.1093/scipol/scu042,twitter,MK,1
10.1093/scipol/scu042,twitter,NL,2
10.1093/scipol/scu042,twitter,ZW,1
10.1093/scipol/scu042,twitter,CH,1
10.1093/scipol/scu042,twitter,CA,2
10.1093/scipol/scu042,twitter,GB,3
10.1093/scipol/scu042,mendeley,DE,1
10.1093/scipol/scu042,mendeley,US,1
10.1093/scipol/scu042,mendeley,ZA,1
10.1093/scipol/scu042,mendeley,GB,2
10.1016/j.amjmed.2014.10.047,twitter,CA,1
10.1016/j.amjmed.2014.10.047,twitter,US,19
10.1016/j.amjmed.2014.10.047,twitter,AU,1
10.1016/j.amjmed.2014.10.047,twitter,CF,1
10.1016/j.amjmed.2014.10.047,twitter,GD,1
10.1016/j.amjmed.2014.10.047,twitter,ES,7
10.1016/j.amjmed.2014.10.047,twitter,GB,3
10.1016/j.amjmed.2014.10.047,mendeley,DE,1
10.1016/j.amjmed.2014.10.047,mendeley,ES,2
10.1016/j.amjmed.2014.10.047,mendeley,US,2
10.1016/j.amjmed.2014.10.047,mendeley,IE,1
10.1016/j.amjmed.2014.10.047,mendeley,PK,1
10.1016/j.amjmed.2014.10.047,mendeley,TR,1
10.1016/j.amjmed.2014.10.047,mendeley,BR,1
10.1371/journal.pmed.1001831,twitter,NZ,1
10.1371/journal.pmed.1001831,twitter,DE,5
10.1371/journal.pmed.1001831,twitter,SI,1
10.1371/journal.pmed.1001831,twitter,NO,1
10.1371/journal.pmed.1001831,twitter,DK,1
10.1371/journal.pmed.1001831,twitter,SE,2
10.1371/journal.pmed.1001831,twitter,US,26
10.1371/journal.pmed.1001831,twitter,NL,2
10.1371/journal.pmed.1001831,twitter,UG,1
10.1371/journal.pmed.1001831,twitter,CL,1
10.1371/journal.pmed.1001831,twitter,EC,1
10.1371/journal.pmed.1001831,twitter,PK,1
10.1371/journal.pmed.1001831,twitter,GB,32
10.1371/journal.pmed.1001831,twitter,IN,5
10.1371/journal.pmed.1001831,twitter,IT,1
10.1371/journal.pmed.1001831,twitter,CO,4
10.1371/journal.pmed.1001831,twitter,ES,4
10.1371/journal.pmed.1001831,twitter,BE,1
10.1371/journal.pmed.1001831,twitter,KE,1
10.1371/journal.pmed.1001831,twitter,RW,1
10.1371/journal.pmed.1001831,twitter,AU,5
10.1371/journal.pmed.1001831,twitter,CH,12
10.1371/journal.pmed.1001831,twitter,AT,1
10.1371/journal.pmed.1001831,twitter,TH,1
10.1371/journal.pmed.1001831,twitter,CA,11
10.1371/journal.pmed.1001831,mendeley,IN,1
10.1371/journal.pmed.1001831,mendeley,US,3
10.1371/journal.pmed.1001831,mendeley,IT,1
10.1371/journal.pmed.1001831,mendeley,CH,1
10.1371/journal.pmed.1001831,mendeley,BR,1
10.1371/journal.pmed.1001831,mendeley,FR,1
10.1371/journal.pmed.1001831,mendeley,GB,2
10.1377/hlthaff.2015.0133,twitter,FR,1
10.1377/hlthaff.2015.0133,twitter,US,7
10.1111/cobi.12550,twitter,NZ,2
10.1111/cobi.12550,twitter,DE,1
10.1111/cobi.12550,twitter,ID,1
10.1111/cobi.12550,twitter,MX,2
10.1111/cobi.12550,twitter,CO,1
10.1111/cobi.12550,twitter,ES,1
10.1111/cobi.12550,twitter,SG,1
10.1111/cobi.12550,twitter,KE,1
10.1111/cobi.12550,twitter,US,8
10.1111/cobi.12550,twitter,AU,7
10.1111/cobi.12550,twitter,GB,8
10.1111/cobi.12550,twitter,ZA,1
10.1111/cobi.12550,twitter,CA,6
10.1111/cobi.12550,mendeley,FI,1
10.1111/cobi.12550,mendeley,IN,3
10.1111/cobi.12550,mendeley,NO,1
10.1111/cobi.12550,mendeley,IT,1
10.1111/cobi.12550,mendeley,MX,1
10.1111/cobi.12550,mendeley,SE,1
10.1111/cobi.12550,mendeley,KE,1
10.1111/cobi.12550,mendeley,CL,1
10.1111/cobi.12550,mendeley,US,2
10.1111/cobi.12550,mendeley,AU,1
10.1111/cobi.12550,mendeley,MG,1
10.1111/cobi.12550,mendeley,BR,2
10.1111/cobi.12550,mendeley,FR,1
10.1111/cobi.12550,mendeley,ZA,1
10.1111/cobi.12550,mendeley,GB,4
10.1016/j.molcel.2015.02.032,twitter,CA,1
10.1016/j.molcel.2015.02.032,twitter,US,25
10.1016/j.molcel.2015.02.032,twitter,AU,3
10.1016/j.molcel.2015.02.032,twitter,PK,1
10.1016/j.molcel.2015.02.032,twitter,HK,1
10.1016/j.molcel.2015.02.032,twitter,GB,2
10.1016/j.molcel.2015.02.032,twitter,FR,2
10.1016/j.molcel.2015.02.032,twitter,PT,1
10.1016/j.molcel.2015.02.032,twitter,BE,2
10.1016/j.molcel.2015.02.032,mendeley,NZ,1
10.1016/j.molcel.2015.02.032,mendeley,FI,1
10.1016/j.molcel.2015.02.032,mendeley,DE,6
10.1016/j.molcel.2015.02.032,mendeley,DK,3
10.1016/j.molcel.2015.02.032,mendeley,PL,1
10.1016/j.molcel.2015.02.032,mendeley,NG,1
10.1016/j.molcel.2015.02.032,mendeley,KR,1
10.1016/j.molcel.2015.02.032,mendeley,BR,7
10.1016/j.molcel.2015.02.032,mendeley,PT,1
10.1016/j.molcel.2015.02.032,mendeley,US,20
10.1016/j.molcel.2015.02.032,mendeley,NL,3
10.1016/j.molcel.2015.02.032,mendeley,BG,1
10.1016/j.molcel.2015.02.032,mendeley,SE,1
10.1016/j.molcel.2015.02.032,mendeley,FR,2
10.1016/j.molcel.2015.02.032,mendeley,GB,5
10.1016/j.molcel.2015.02.032,mendeley,MX,1
10.1016/j.molcel.2015.02.032,mendeley,ES,2
10.1016/j.molcel.2015.02.032,mendeley,BE,1
10.1016/j.molcel.2015.02.032,mendeley,CL,1
10.1016/j.molcel.2015.02.032,mendeley,AR,2
10.1016/j.molcel.2015.02.032,mendeley,UY,1
10.1016/j.molcel.2015.02.032,mendeley,CH,1
10.1016/j.molcel.2015.02.032,mendeley,AT,1
10.1016/j.molcel.2015.02.032,mendeley,CA,1
10.1097/mlr.0000000000000276,twitter,IN,1
10.1097/mlr.0000000000000276,twitter,US,14
10.1097/mlr.0000000000000276,twitter,NL,1
10.1097/mlr.0000000000000276,mendeley,CA,1
10.1097/mlr.0000000000000276,mendeley,US,2
10.1097/mlr.0000000000000276,mendeley,NL,1
10.1097/mlr.0000000000000276,mendeley,BR,1
10.1097/mlr.0000000000000276,mendeley,ES,1
10.1097/mlr.0000000000000276,mendeley,GB,1
10.3109/10408444.2014.999365,mendeley,IT,1
10.3109/10408444.2014.999365,mendeley,DE,1
10.3109/10408444.2014.999365,mendeley,US,2
10.3109/10408444.2014.999365,mendeley,BR,1
10.1038/nbt.3101,twitter,DE,1
10.1038/nbt.3101,twitter,MX,1
10.1038/nbt.3101,twitter,IN,1
10.1038/nbt.3101,twitter,US,24
10.1038/nbt.3101,twitter,ID,1
10.1038/nbt.3101,twitter,JP,2
10.1038/nbt.3101,twitter,BE,2
10.1038/nbt.3101,twitter,FR,2
10.1038/nbt.3101,twitter,ES,2
10.1038/nbt.3101,twitter,GB,3
10.1038/nbt.3101,twitter,CA,2
10.1038/nbt.3101,mendeley,FI,1
10.1038/nbt.3101,mendeley,DE,2
10.1038/nbt.3101,mendeley,CN,1
10.1038/nbt.3101,mendeley,JP,1
10.1038/nbt.3101,mendeley,ES,1
10.1038/nbt.3101,mendeley,KR,1
10.1038/nbt.3101,mendeley,BE,1
10.1038/nbt.3101,mendeley,US,9
10.1038/nbt.3101,mendeley,NL,1
10.1038/nbt.3101,mendeley,CH,1
10.1038/nbt.3101,mendeley,GB,2
10.1038/nbt.3101,mendeley,FR,3
10.1038/nbt.3101,mendeley,TR,1
10.1038/nbt.3101,mendeley,CA,2
10.1097/ta.0000000000000745,twitter,BR,1
10.1097/ta.0000000000000745,twitter,CA,3
10.1097/ta.0000000000000745,twitter,US,6
10.1097/ta.0000000000000745,twitter,AR,1
10.1097/ta.0000000000000745,twitter,GB,4
10.1097/ta.0000000000000745,mendeley,FR,1
10.1097/ta.0000000000000745,mendeley,US,1
10.1111/mec.13252,twitter,FR,1
10.1111/mec.13252,twitter,US,4
10.1111/mec.13252,twitter,AR,1
10.1111/mec.13252,mendeley,DE,2
10.1111/mec.13252,mendeley,CA,1
10.1111/mec.13252,mendeley,JP,1
10.1111/mec.13252,mendeley,AU,1
10.1111/mec.13252,mendeley,US,9
10.1111/mec.13252,mendeley,GB,1
10.1111/mec.13252,mendeley,PT,1
10.1111/mec.13252,mendeley,BR,1
10.1080/19378629.2015.1062506,twitter,US,2
10.1080/19378629.2015.1062506,twitter,GB,1
10.1186/s13012-015-0244-y,twitter,PT,1
10.1186/s13012-015-0244-y,twitter,US,2
10.1186/s13012-015-0244-y,twitter,AU,4
10.1186/s13012-015-0244-y,twitter,CL,1
10.1186/s13012-015-0244-y,twitter,EC,1
10.1186/s13012-015-0244-y,twitter,CA,5
10.1186/s13012-015-0244-y,mendeley,AU,1
10.1186/s13012-015-0244-y,mendeley,CH,1
10.1186/s13012-015-0244-y,mendeley,GB,1
10.1186/s13012-015-0244-y,mendeley,CA,1
10.1126/science.aaa7048,twitter,US,2
10.1126/science.aaa7048,twitter,NO,1
10.1126/science.aaa7048,twitter,MX,1
10.1016/j.ymben.2015.03.010,twitter,IL,1
10.1016/j.ymben.2015.03.010,twitter,US,3
10.1016/j.ymben.2015.03.010,twitter,ES,1
10.1016/j.ymben.2015.03.010,twitter,GB,3
10.1016/j.ymben.2015.03.010,mendeley,SG,1
10.1016/j.ymben.2015.03.010,mendeley,IN,1
10.1016/j.ymben.2015.03.010,mendeley,US,3
10.1016/j.ymben.2015.03.010,mendeley,MX,1
10.1016/j.ymben.2015.03.010,mendeley,ES,1
10.1016/j.ymben.2015.03.010,mendeley,BR,1
10.1056/nejmp1512241,twitter,NZ,2
10.1056/nejmp1512241,twitter,DE,2
10.1056/nejmp1512241,twitter,AE,1
10.1056/nejmp1512241,twitter,JP,1
10.1056/nejmp1512241,twitter,VE,1
10.1056/nejmp1512241,twitter,PH,1
10.1056/nejmp1512241,twitter,DK,1
10.1056/nejmp1512241,twitter,MX,3
10.1056/nejmp1512241,twitter,IE,2
10.1056/nejmp1512241,twitter,GR,1
10.1056/nejmp1512241,twitter,CL,2
10.1056/nejmp1512241,twitter,US,115
10.1056/nejmp1512241,twitter,NL,5
10.1056/nejmp1512241,twitter,NO,1
10.1056/nejmp1512241,twitter,BR,1
10.1056/nejmp1512241,twitter,EC,3
10.1056/nejmp1512241,twitter,CH,2
10.1056/nejmp1512241,twitter,GB,18
10.1056/nejmp1512241,twitter,ID,1
10.1056/nejmp1512241,twitter,IN,4
10.1056/nejmp1512241,twitter,GY,1
10.1056/nejmp1512241,twitter,IT,1
10.1056/nejmp1512241,twitter,FR,4
10.1056/nejmp1512241,twitter,NP,1
10.1056/nejmp1512241,twitter,CO,3
10.1056/nejmp1512241,twitter,ES,26
10.1056/nejmp1512241,twitter,RO,1
10.1056/nejmp1512241,twitter,BE,1
10.1056/nejmp1512241,twitter,RW,1
10.1056/nejmp1512241,twitter,AR,4
10.1056/nejmp1512241,twitter,AU,6
10.1056/nejmp1512241,twitter,UY,1
10.1056/nejmp1512241,twitter,SM,1
10.1056/nejmp1512241,twitter,SA,2
10.1056/nejmp1512241,twitter,ZA,1
10.1056/nejmp1512241,twitter,CA,16
10.1056/nejmp1512241,mendeley,FR,1
10.1056/nejmp1512241,mendeley,US,4
10.1056/nejmp1512241,mendeley,GB,3
10.1186/s13012-014-0192-y,twitter,AU,8
10.1186/s13012-014-0192-y,twitter,US,9
10.1186/s13012-014-0192-y,twitter,GB,3
10.1186/s13012-014-0192-y,twitter,CA,6
10.1186/s13012-014-0192-y,mendeley,NO,1
10.1186/s40545-014-0019-x,twitter,NZ,1
10.1186/s40545-014-0019-x,twitter,US,2
10.1186/s40545-014-0019-x,twitter,GB,1
10.1111/1468-5973.12075,mendeley,AU,2
10.1111/1468-5973.12075,mendeley,GB,1
10.1111/1468-5973.12075,mendeley,US,1
10.1111/1468-5973.12075,mendeley,SE,1
10.1111/wvn.12074,twitter,IT,1
10.1080/15459624.2014.989357,twitter,US,1
10.1080/15459624.2014.989357,twitter,SE,3
10.1080/15459624.2014.989357,mendeley,US,1
10.1080/15459624.2014.989357,mendeley,CO,1
10.1001/jamaophthalmol.2015.0457,twitter,RU,1
10.1001/jamaophthalmol.2015.0457,twitter,BA,1
10.1001/jamaophthalmol.2015.0457,twitter,US,2
10.1001/jamaophthalmol.2015.0457,twitter,ES,1
10.1158/2326-6066.cir-14-0215,twitter,CA,1
10.1158/2326-6066.cir-14-0215,twitter,US,8
10.1158/2326-6066.cir-14-0215,twitter,ES,1
10.1158/2326-6066.cir-14-0215,twitter,CL,1
10.1158/2326-6066.cir-14-0215,mendeley,DE,1
10.1158/2326-6066.cir-14-0215,mendeley,JP,1
10.1158/2326-6066.cir-14-0215,mendeley,US,4
10.1158/2326-6066.cir-14-0215,mendeley,AT,1
10.1158/2326-6066.cir-14-0215,mendeley,FR,2
10.1158/2326-6066.cir-14-0215,mendeley,ES,1
10.1515/fhep-2015-0037,twitter,US,1
10.1515/fhep-2015-0037,mendeley,US,1
10.1179/1743284714y.0000000734,twitter,US,2
10.1179/1743284714y.0000000734,mendeley,JP,1
10.1179/1743284714y.0000000734,mendeley,IE,1
10.1179/1743284714y.0000000734,mendeley,AT,1
10.1179/1743284714y.0000000734,mendeley,US,6
10.1179/1743284714y.0000000734,mendeley,DE,1
10.1145/2743015,twitter,US,1
10.1145/2743015,twitter,GB,1
10.1177/0963662513489790,twitter,ES,2
10.3766/jaaa.14107,mendeley,DK,1
10.3766/jaaa.14107,mendeley,AU,1
10.3766/jaaa.14107,mendeley,CA,1
10.1007/s11831-014-9115-y,mendeley,CZ,1
10.1007/s11019-015-9656-3,twitter,NZ,1
10.1007/s11019-015-9656-3,twitter,ES,1
10.1007/s11019-015-9656-3,twitter,LV,2
10.1007/s11019-015-9656-3,twitter,AU,2
10.1007/s11019-015-9656-3,twitter,CA,1
10.1007/s11019-015-9656-3,twitter,MX,4
10.1007/s11019-015-9656-3,twitter,AR,1
10.1007/s11019-015-9656-3,twitter,GB,13
10.1016/j.aap.2015.06.002,twitter,BA,1
10.1016/j.aap.2015.06.002,twitter,US,3
10.1016/j.aap.2015.06.002,mendeley,US,1
10.1179/1743284714y.0000000728,mendeley,DE,2
10.1179/1743284714y.0000000728,mendeley,CH,1
10.1179/1743284714y.0000000728,mendeley,US,6
10.1179/1743284714y.0000000728,mendeley,GB,1
10.1097/mlr.0000000000000259,twitter,US,7
10.1177/0018720814549238,twitter,US,2
10.1177/0018720814549238,twitter,FR,1
10.1177/0018720814549238,twitter,EC,1
10.1177/0018720814549238,twitter,SE,1
10.1177/0018720814549238,mendeley,CL,1
10.1177/0018720814549238,mendeley,GB,2
10.15252/embr.201541337,twitter,DE,2
10.15252/embr.201541337,twitter,US,8
10.15252/embr.201541337,twitter,AU,1
10.15252/embr.201541337,twitter,HU,1
10.15252/embr.201541337,twitter,CH,1
10.15252/embr.201541337,twitter,GB,3
10.15252/embr.201541337,twitter,FR,1
10.15252/embr.201541337,twitter,ES,1
10.15252/embr.201541337,twitter,CA,2
10.15252/embr.201541337,mendeley,GB,3
10.15252/embr.201541337,mendeley,BE,1
10.1109/toh.2015.2423492,twitter,AR,1
10.1109/toh.2015.2423492,mendeley,GB,1
10.1109/toh.2015.2423492,mendeley,CA,1
10.1371/journal.pone.0118183,twitter,UY,1
10.1371/journal.pone.0118183,twitter,AU,1
10.1371/journal.pone.0118183,twitter,US,4
10.1371/journal.pone.0118183,twitter,CA,1
10.1371/journal.pone.0118183,mendeley,CN,1
10.1371/journal.pone.0118183,mendeley,AT,1
10.1371/journal.pone.0118183,mendeley,ZM,1
10.1111/1541-4337.12140,twitter,US,1
10.1111/1541-4337.12140,mendeley,US,1
10.1136/bmjopen-2013-002710,twitter,IE,2
10.1136/bmjopen-2013-002710,twitter,ES,1
10.1136/bmjopen-2013-002710,twitter,GB,2
10.1136/bmjopen-2013-002710,mendeley,CH,1
10.1136/bmjopen-2013-002710,mendeley,ES,1
10.1016/j.respol.2014.12.008,mendeley,DE,1
10.1016/j.respol.2014.12.008,mendeley,CZ,1
10.1016/j.respol.2014.12.008,mendeley,PT,1
10.1016/j.respol.2014.12.008,mendeley,NL,1
10.1016/j.respol.2014.12.008,mendeley,ID,1
10.1016/j.respol.2014.12.008,mendeley,IE,1
10.1016/j.respol.2014.12.008,mendeley,BR,1
10.1016/j.respol.2014.12.008,mendeley,GB,1
10.1016/j.respol.2015.06.006,twitter,DE,2
10.1016/j.respol.2015.06.006,twitter,ES,1
10.1016/j.respol.2015.06.006,twitter,US,2
10.1016/j.respol.2015.06.006,twitter,NL,1
10.1016/j.respol.2015.06.006,twitter,GB,9
10.1016/j.respol.2015.06.006,twitter,PE,1
